team,date,year,tmGmYr,opGmYr,home,teamPts,oppPts,OT,tmSprd,OU,tmSpDev,oppTeam,tmWin,tmATSWin,tmOver,tmWinSeas,tmLosSeas,tmWinStrk,tmLosStrk,tmATSWinSeas,tmATSLosSeas,tmATSWinStrk,tmATSLosStrk,tmOVRSeas,tmUDRSeas,tmOVRStrk,tmUDRStrk,opWin,opATSWin,opOver,opWinSeas,opLosSeas,opWinStrk,opLosStrk,opATSWinSeas,opATSLosSeas,opATSWinStrk,opATSLosStrk,opOVRSeas,opUDRSeas,opOVRStrk,opUDRStrk,day,month,year,dmy,code
WAS,7/12/2013,2013,14,13,0,83,73,0,3.5,154.5,13.5,LV,1,1,1,6,7,0,1,8,5,1,0,7,6,1,0,0,-1,1,4,8,1,0,5,7,1,0,3,8,0,1,12,7,2013,12/7/2013,1WASLV12/7/2013
WAS,7/16/2013,2013,15,15,1,86,64,0,-7,153.5,15,LV,1,1,-1,7,7,1,0,9,5,2,0,8,6,2,0,0,-1,-1,4,10,0,2,6,8,1,0,5,8,2,0,16,7,2013,16/7/2013,2LVWAS16/7/2013
WAS,7/19/2013,2013,16,14,0,70,77,0,5,146,-2,IND,0,-1,1,8,7,2,0,10,5,3,0,8,7,0,1,1,1,1,5,8,1,0,5,8,1,0,2,10,0,3,19,7,2013,19/7/2013,1WASIND19/7/2013
WAS,7/21/2013,2013,17,15,1,52,65,0,-4.5,143.5,-17.5,IND,0,-1,-1,8,8,0,1,10,6,0,1,9,7,1,0,1,1,-1,6,8,2,0,6,8,2,0,3,10,1,0,21,7,2013,21/7/2013,2INDWAS21/7/2013
WAS,7/24/2013,2013,18,17,1,82,78,0,4.5,156.5,8.5,CHI,1,1,1,8,9,0,2,10,7,0,2,9,8,0,1,0,-1,1,12,4,5,0,9,6,2,0,7,8,0,3,24,7,2013,24/7/2013,2CHIWAS24/7/2013
WAS,7/31/2013,2013,19,19,1,78,88,0,-5.5,145.5,-15.5,NY,0,-1,1,9,9,1,0,11,7,1,0,10,8,1,0,1,1,1,7,11,0,1,8,9,0,1,6,11,0,1,31,7,2013,31/7/2013,2NYWAS31/7/2013
WAS,8/2/2013,2013,20,18,0,78,85,0,7,155.5,0,CHI,0,0,1,9,10,0,1,11,8,0,1,11,8,2,0,1,0,1,12,5,0,1,9,7,0,1,8,8,1,0,2,8,2013,2/8/2013,1WASCHI2/8/2013
WAS,8/4/2013,2013,21,20,1,57,75,0,4,158,-14,LA,0,-1,-1,9,11,0,2,11,8,0,1,12,8,3,0,1,1,-1,12,7,0,2,7,12,0,5,7,12,1,0,4,8,2013,4/8/2013,2LAWAS4/8/2013
WAS,8/6/2013,2013,22,21,0,88,93,0,3.5,148.5,-1.5,NY,0,-1,1,9,12,0,3,11,9,0,2,12,9,0,1,1,1,1,8,12,0,1,9,10,0,1,8,11,2,0,6,8,2013,6/8/2013,1WASNY6/8/2013
WAS,8/8/2013,2013,23,21,0,79,75,0,14.5,161.5,18.5,MIN,1,1,-1,9,13,0,4,11,10,0,3,13,9,1,0,0,-1,-1,17,3,10,0,13,7,3,0,7,12,2,0,8,8,2013,8/8/2013,1WASMIN8/8/2013
WAS,8/11/2013,2013,24,21,1,74,63,0,-4.5,149.5,6.5,CON,1,1,-1,10,13,1,0,12,10,1,0,13,10,0,1,0,-1,-1,6,14,0,2,8,12,0,1,5,13,0,2,11,8,2013,11/8/2013,2CONWAS11/8/2013
WAS,8/16/2013,2013,25,24,0,66,57,0,2.5,151,11.5,NY,1,1,-1,11,13,2,0,13,10,2,0,13,11,0,2,0,-1,-1,10,13,1,0,11,11,1,0,10,12,1,0,16,8,2013,16/8/2013,1WASNY16/8/2013
WAS,8/18/2013,2013,26,22,0,58,76,0,7.5,157,-10.5,ATL,0,-1,-1,12,13,3,0,14,10,3,0,13,12,0,3,1,1,-1,12,9,1,0,11,10,1,0,10,11,0,1,18,8,2013,18/8/2013,1WALVTL18/8/2013
WAS,8/20/2013,2013,27,26,1,73,79,0,2.5,156.5,-3.5,CHI,0,-1,-1,12,14,0,1,14,11,0,1,13,13,0,4,1,1,-1,17,8,2,0,14,9,5,0,12,12,2,0,20,8,2013,20/8/2013,2CHIWAS20/8/2013
WAS,8/23/2013,2013,28,24,1,74,64,0,2.5,154.5,12.5,ATL,1,1,-1,12,15,0,2,14,12,0,2,13,14,0,5,0,-1,-1,14,9,3,0,13,10,3,0,11,12,1,0,23,8,2013,23/8/2013,2ATLWAS23/8/2013
WAS,8/28/2013,2013,29,26,0,85,80,1,6.5,150,11.5,ATL,1,1,1,13,15,1,0,15,12,1,0,13,15,0,6,0,-1,1,14,11,0,2,13,12,0,2,11,14,0,2,28,8,2013,28/8/2013,1WALVTL28/8/2013
WAS,9/6/2013,2013,30,30,0,70,77,0,-5.5,147,-12.5,CON,0,-1,0,14,15,2,0,16,12,2,0,14,15,1,0,1,1,0,7,22,0,7,11,18,1,0,10,17,0,1,6,9,2013,6/9/2013,1WASCON6/9/2013
WAS,9/8/2013,2013,31,31,1,79,93,0,3,151.5,-11,CHI,0,-1,1,14,16,0,1,16,13,0,1,14,15,1,0,1,1,1,21,9,0,1,18,10,0,1,13,16,1,0,8,9,2013,8/9/2013,2CHIWAS8/9/2013
WAS,9/10/2013,2013,32,32,0,69,67,0,6,142,8,IND,1,1,-1,14,17,0,2,16,14,0,2,15,15,2,0,0,-1,-1,15,16,2,0,15,16,0,1,12,18,0,1,10,9,2013,10/9/2013,1WASIND10/9/2013
WAS,9/13/2013,2013,33,33,1,82,56,0,-10,146.5,16,CON,1,1,-1,15,17,1,0,17,14,1,0,15,16,0,1,0,-1,-1,9,23,1,0,14,18,4,0,11,18,1,0,13,9,2013,13/9/2013,2CONWAS13/9/2013
WAS,9/15/2013,2013,34,34,1,70,52,0,-8,144,10,NY,1,1,-1,16,17,2,0,18,14,2,0,15,17,0,2,0,-1,-1,11,22,0,6,14,18,2,0,12,19,0,2,15,9,2013,15/9/2013,2NYWAS15/9/2013
WAS,5/16/2014,2014,1,1,1,77,89,0,5.5,157.5,-6.5,MIN,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16,5,2014,16/5/2014,2MINWAS16/5/2014
WAS,5/23/2014,2014,2,3,0,79,63,0,3.5,146.5,19.5,IND,1,1,-1,0,1,0,1,0,1,0,1,1,0,1,0,0,-1,-1,0,2,0,2,1,1,1,0,2,0,2,0,23,5,2014,23/5/2014,1WASIND23/5/2014
WAS,5/24/2014,2014,3,4,1,65,73,0,-5.5,145.5,-13.5,SEA,0,-1,-1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,-1,0,3,0,3,0,3,0,3,0,3,0,3,24,5,2014,24/5/2014,2SEAWAS24/5/2014
WAS,5/30/2014,2014,4,5,1,68,60,0,-3.5,150,4.5,NY,1,1,-1,1,2,0,1,1,2,0,1,1,2,0,2,0,-1,-1,2,2,1,0,3,1,2,0,1,3,0,1,30,5,2014,30/5/2014,2NYWAS30/5/2014
WAS,6/1/2014,2014,5,4,1,92,84,1,5,149.5,13,LA,1,1,1,2,2,1,0,2,2,1,0,1,3,0,3,0,-1,1,2,1,1,0,2,1,1,0,0,3,0,3,1,6,2014,1/6/2014,2LAWAS1/6/2014
WAS,6/5/2014,2014,6,8,0,74,66,0,-1.5,149,6.5,CON,1,1,-1,3,2,2,0,3,2,2,0,2,3,1,0,0,-1,-1,2,5,1,0,3,4,1,0,4,3,3,0,5,6,2014,5/6/2014,1WASCON5/6/2014
WAS,6/6/2014,2014,7,7,1,61,64,0,-3.5,142,-6.5,IND,0,-1,-1,4,2,3,0,4,2,3,0,2,4,0,1,1,1,-1,3,3,3,0,4,2,3,0,4,2,0,1,6,6,2014,6/6/2014,2INDWAS6/6/2014
WAS,6/8/2014,2014,8,8,0,64,81,0,4.5,143.5,-12.5,NY,0,-1,1,4,3,0,1,4,3,0,1,2,5,0,2,1,1,1,2,5,0,3,3,4,0,3,2,5,1,0,8,6,2014,8/6/2014,1WASNY8/6/2014
WAS,6/10/2014,2014,9,8,1,66,81,0,4.5,152,-10.5,PHO,0,-1,-1,4,4,0,2,4,4,0,2,3,5,1,0,1,1,-1,5,2,1,0,5,2,1,0,4,3,4,0,10,6,2014,10/6/2014,2PHOWAS10/6/2014
WAS,6/13/2014,2014,10,10,1,79,68,0,-7,148.5,4,CHI,1,1,-1,4,5,0,3,4,5,0,3,3,6,0,1,0,-1,-1,5,4,0,3,5,4,0,3,5,4,1,0,13,6,2014,13/6/2014,2CHIWAS13/6/2014
WAS,6/15/2014,2014,11,10,1,67,75,0,3.5,155,-4.5,ATL,0,-1,-1,5,5,1,0,5,5,1,0,3,7,0,2,1,1,-1,6,3,3,0,4,5,3,0,7,2,1,0,15,6,2014,15/6/2014,2ATLWAS15/6/2014
WAS,6/18/2014,2014,12,11,0,73,83,0,7.5,152,-2.5,ATL,0,-1,1,5,6,0,1,5,6,0,1,3,8,0,3,1,1,1,7,3,4,0,5,5,4,0,7,3,0,1,18,6,2014,18/6/2014,1WALVTL18/6/2014
WAS,6/20/2014,2014,13,14,0,65,75,0,8.5,154,-1.5,MIN,0,-1,-1,5,7,0,2,5,7,0,2,4,8,1,0,1,1,-1,9,4,0,1,6,7,0,1,9,4,2,0,20,6,2014,20/6/2014,1WASMIN20/6/2014
WAS,6/22/2014,2014,14,15,0,86,89,1,3.5,140,0.5,SEA,0,1,1,5,8,0,3,5,8,0,3,4,9,0,1,1,-1,1,5,9,0,2,5,9,0,1,7,7,5,0,22,6,2014,22/6/2014,1WASSEA22/6/2014
WAS,6/24/2014,2014,15,14,0,81,70,0,6,152,17,LV,1,1,-1,5,9,0,4,6,8,1,0,5,9,1,0,0,-1,-1,7,6,3,0,6,7,3,0,9,4,0,1,24,6,2014,24/6/2014,1WASLV24/6/2014
WAS,6/27/2014,2014,16,15,1,69,63,0,-3.5,149.5,2.5,CON,1,1,-1,6,9,1,0,7,8,2,0,5,10,0,1,0,-1,-1,8,6,6,0,9,5,6,0,8,6,0,1,27,6,2014,27/6/2014,2CONWAS27/6/2014
WAS,6/29/2014,2014,17,16,1,65,73,0,-2,149,-10,LV,0,-1,-1,7,9,2,0,8,8,3,0,5,11,0,2,1,1,-1,7,8,0,2,7,8,1,0,9,6,0,3,29,6,2014,29/6/2014,2LVWAS29/6/2014
WAS,7/2/2014,2014,18,17,1,77,80,0,-4,143.5,-7,IND,0,-1,1,7,10,0,1,8,9,0,1,5,12,0,3,1,1,1,7,9,1,0,10,6,1,0,10,6,0,3,2,7,2014,2/7/2014,2INDWAS2/7/2014
WAS,7/5/2014,2014,19,17,0,73,86,0,9,155.5,-4,ATL,0,-1,1,7,11,0,2,8,10,0,2,6,12,1,0,1,1,1,11,5,0,1,8,8,0,1,9,7,0,3,5,7,2014,5/7/2014,1WALVTL5/7/2014
WAS,7/9/2014,2014,20,19,0,72,65,0,3.5,155,10.5,CHI,1,1,-1,7,12,0,3,8,11,0,3,7,12,2,0,0,-1,-1,8,10,0,2,8,10,0,2,10,8,1,0,9,7,2014,9/7/2014,1WASCHI9/7/2014
WAS,7/12/2014,2014,21,21,0,91,74,0,3,156.5,20,DAL,1,1,1,8,12,1,0,9,11,1,0,7,13,0,1,0,-1,1,7,13,0,3,11,8,0,3,14,6,1,0,12,7,2014,12/7/2014,1WASDAL12/7/2014
WAS,7/15/2014,2014,22,20,0,78,90,0,10.5,157.5,-1.5,PHO,0,-1,1,9,12,2,0,10,11,2,0,8,13,1,0,1,1,1,16,3,10,0,13,5,5,0,8,11,0,3,15,7,2014,15/7/2014,1WASPHO15/7/2014
WAS,7/17/2014,2014,23,22,0,79,75,0,7.5,155,11.5,LA,1,1,-1,9,13,0,1,10,12,0,1,9,13,2,0,0,-1,-1,10,11,3,0,10,11,3,0,10,11,1,0,17,7,2014,17/7/2014,1WASLA17/7/2014
WAS,7/23/2014,2014,24,25,1,89,75,0,-4,148.5,10,CON,1,1,1,10,13,1,0,11,12,1,0,9,14,0,1,0,-1,1,10,14,0,1,13,11,0,1,11,13,2,0,23,7,2014,23/7/2014,2CONWAS23/7/2014
WAS,7/25/2014,2014,25,25,1,82,77,0,-5,161.5,0,DAL,1,0,-1,11,13,2,0,12,12,2,0,10,14,1,0,0,0,-1,8,16,0,1,13,10,2,0,18,6,5,0,25,7,2014,25/7/2014,2DALWAS25/7/2014
WAS,7/27/2014,2014,26,24,1,77,67,0,3,157,13,ATL,1,1,-1,12,13,3,0,12,12,2,0,10,15,0,1,0,-1,-1,15,8,0,3,12,11,0,1,13,10,0,1,27,7,2014,27/7/2014,2ATLWAS27/7/2014
WAS,7/29/2014,2014,27,25,0,76,80,1,3,147.5,-1,NY,0,-1,1,13,13,4,0,13,12,3,0,10,16,0,2,1,1,1,10,14,0,1,10,14,0,1,9,15,0,1,29,7,2014,29/7/2014,1WASNY29/7/2014
WAS,8/3/2014,2014,28,28,0,65,76,0,4.5,153.5,-6.5,CHI,0,-1,-1,13,14,0,1,13,13,0,1,11,16,1,0,1,1,-1,11,16,1,0,12,15,1,0,13,14,2,0,3,8,2014,3/8/2014,1WASCHI3/8/2014
WAS,8/5/2014,2014,29,28,1,79,46,0,-3.5,146.5,29.5,NY,1,1,-1,13,15,0,2,13,14,0,2,11,17,0,1,0,-1,-1,12,15,1,0,12,15,1,0,12,15,3,0,5,8,2014,5/8/2014,2NYWAS5/8/2014
WAS,8/8/2014,2014,30,30,0,74,61,0,5,143,18,IND,1,1,-1,14,15,1,0,14,14,1,0,11,18,0,2,0,-1,-1,13,16,0,2,18,11,5,0,15,14,0,2,8,8,2014,8/8/2014,1WASIND8/8/2014
WAS,8/10/2014,2014,31,32,0,81,89,1,-3,147,-11,CON,0,-1,1,15,15,2,0,15,14,2,0,11,19,0,3,1,1,1,11,20,0,3,16,15,0,2,14,17,0,3,10,8,2014,10/8/2014,1WASCON10/8/2014
WAS,8/13/2014,2014,32,32,1,69,72,0,2.5,147.5,-0.5,CHI,0,-1,-1,15,16,0,1,15,15,0,1,12,19,1,0,1,1,-1,14,17,1,0,15,16,1,0,13,18,0,4,13,8,2014,13/8/2014,2CHIWAS13/8/2014
WAS,8/15/2014,2014,33,33,0,71,67,0,-5.5,145.5,-1.5,CON,1,-1,-1,15,17,0,2,15,16,0,2,12,20,0,1,0,1,-1,12,20,1,0,17,15,1,0,15,17,1,0,15,8,2014,15/8/2014,1WASCON15/8/2014
WAS,8/16/2014,2014,34,33,1,61,73,0,-6,143,-18,NY,0,-1,-1,16,17,1,0,15,17,0,3,12,21,0,2,1,1,-1,13,19,0,3,13,19,0,3,13,19,0,2,16,8,2014,16/8/2014,2NYWAS16/8/2014
WAS,6/5/2015,2015,1,1,0,73,68,0,-6,145,-1,CON,1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2015,5/6/2015,1WASCON5/6/2015
WAS,6/6/2015,2015,2,2,1,67,62,0,-7,147,-2,NY,1,-1,-1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,-1,1,0,1,0,1,0,1,0,1,0,1,0,6,6,2015,6/6/2015,2NYWAS6/6/2015
WAS,6/12/2015,2015,3,4,1,61,64,0,-5.5,147.5,-8.5,ATL,0,-1,-1,2,0,2,0,0,2,0,2,0,2,0,2,1,1,-1,1,2,1,0,0,3,0,3,1,2,0,2,12,6,2015,12/6/2015,2ATLWAS12/6/2015
WAS,6/14/2015,2015,4,5,0,74,59,0,4.5,141.5,19.5,NY,1,1,-1,2,1,0,1,0,3,0,3,0,3,0,3,0,-1,-1,3,1,2,0,4,0,4,0,2,2,0,1,14,6,2015,14/6/2015,1WASNY14/6/2015
WAS,6/19/2015,2015,5,6,1,82,86,0,-3.5,145.5,-7.5,DAL,0,-1,1,3,1,1,0,1,3,1,0,0,4,0,4,1,1,1,4,1,4,0,5,0,5,0,1,4,0,3,19,6,2015,19/6/2015,2DALWAS19/6/2015
WAS,6/20/2015,2015,6,8,0,87,75,0,1,148,13,IND,1,1,1,3,2,0,1,1,4,0,1,1,4,1,0,0,-1,1,3,4,2,0,2,5,2,0,5,2,0,1,20,6,2015,20/6/2015,1WASIND20/6/2015
WAS,6/23/2015,2015,7,5,1,84,80,0,-11.5,138.5,-7.5,LA,1,-1,1,4,2,1,0,2,4,1,0,2,4,2,0,0,1,1,0,4,0,4,0,4,0,4,1,2,1,0,23,6,2015,23/6/2015,2LAWAS23/6/2015
WAS,6/26/2015,2015,8,10,0,69,72,0,1,146,-2,ATL,0,-1,-1,5,2,2,0,2,5,0,1,3,4,3,0,1,1,-1,3,6,0,2,3,6,1,0,3,5,1,0,26,6,2015,26/6/2015,1WALVTL26/6/2015
WAS,6/28/2015,2015,9,9,1,86,71,0,-1,154.5,14,CHI,1,1,1,5,3,0,1,2,6,0,2,3,5,0,1,0,-1,1,5,3,3,0,4,4,1,0,5,3,0,1,28,6,2015,28/6/2015,2CHIWAS28/6/2015
WAS,7/2/2015,2015,10,11,0,50,73,0,-3.5,155.5,-26.5,IND,0,-1,-1,6,3,1,0,3,6,1,0,4,5,1,0,1,1,-1,4,6,1,0,3,7,1,0,7,3,1,0,2,7,2015,2/7/2015,1WASIND2/7/2015
WAS,7/9/2015,2015,11,11,1,76,79,1,-3.5,143.5,-6.5,NY,0,-1,1,6,4,0,1,3,7,0,1,4,6,0,1,1,1,1,6,4,2,0,7,3,2,0,4,6,2,0,9,7,2015,9/7/2015,2NYWAS9/7/2015
WAS,7/15/2015,2015,12,14,0,57,85,0,5.5,156.5,-22.5,CHI,0,-1,-1,6,5,0,2,3,8,0,2,5,6,1,0,1,1,-1,8,5,3,0,6,7,2,0,9,4,2,0,15,7,2015,15/7/2015,1WASCHI15/7/2015
WAS,7/17/2015,2015,13,15,1,68,50,0,-1.5,151,16.5,IND,1,1,-1,6,6,0,3,3,9,0,3,5,7,0,1,0,-1,-1,8,6,5,0,6,8,1,0,10,4,3,0,17,7,2015,17/7/2015,2INDWAS17/7/2015
WAS,7/19/2015,2015,14,14,1,89,82,0,-6,142.5,1,CON,1,1,1,7,6,1,0,4,9,1,0,5,8,0,2,0,-1,1,7,6,0,5,9,4,0,1,6,6,0,1,19,7,2015,19/7/2015,2CONWAS19/7/2015
WAS,7/21/2015,2015,15,18,0,76,69,0,3.5,149.5,10.5,DAL,1,1,-1,8,6,2,0,5,9,2,0,6,8,1,0,0,-1,-1,10,7,0,3,11,6,0,3,7,10,0,2,21,7,2015,21/7/2015,1WASDAL21/7/2015
WAS,7/29/2015,2015,16,19,1,87,74,0,-8.5,143.5,4.5,SEA,1,1,1,9,6,3,0,6,9,3,0,6,9,0,1,0,-1,1,5,13,0,1,10,8,4,0,9,8,2,0,29,7,2015,29/7/2015,2SEAWAS29/7/2015
WAS,7/31/2015,2015,17,19,0,88,53,0,-1.5,148.5,33.5,LV,1,1,-1,10,6,4,0,7,9,4,0,7,9,1,0,0,-1,-1,6,12,2,0,9,8,4,0,8,10,1,0,31,7,2015,31/7/2015,1WASLV31/7/2015
WAS,8/2/2015,2015,18,20,0,68,71,0,5.5,158.5,2.5,CHI,0,1,-1,11,6,5,0,8,9,5,0,7,10,0,1,1,-1,-1,11,8,0,2,8,11,0,1,13,6,4,0,2,8,2015,2/8/2015,1WASCHI2/8/2015
WAS,8/5/2015,2015,19,22,1,66,63,0,-10,148.5,-7,LV,1,-1,-1,11,7,0,1,9,9,6,0,7,11,0,2,0,1,-1,6,15,0,3,10,10,0,1,9,12,0,1,5,8,2015,5/8/2015,2LVWAS5/8/2015
WAS,8/7/2015,2015,20,20,0,72,86,0,-2,144,-16,CON,0,-1,1,12,7,1,0,9,10,0,1,7,12,0,3,1,1,1,10,9,1,0,11,8,1,0,9,9,0,1,7,8,2015,7/8/2015,1WASCON7/8/2015
WAS,8/9/2015,2015,21,21,1,84,73,0,-7,144.5,4,CON,1,1,1,12,8,0,1,9,11,0,2,8,12,1,0,0,-1,1,11,9,2,0,12,8,2,0,10,9,1,0,9,8,2015,9/8/2015,2CONWAS9/8/2015
WAS,8/11/2015,2015,22,22,1,62,73,0,-3,152,-14,IND,0,-1,-1,13,8,1,0,10,11,1,0,9,12,2,0,1,1,-1,12,9,1,0,10,11,1,0,14,7,4,0,11,8,2015,11/8/2015,2INDWAS11/8/2015
WAS,8/16/2015,2015,23,25,1,77,69,0,4,146,12,MIN,1,1,0,13,9,0,1,10,12,0,1,9,13,0,1,0,-1,0,18,6,3,0,12,12,0,2,11,13,2,0,16,8,2015,16/8/2015,2MINWAS16/8/2015
WAS,8/19/2015,2015,24,26,0,79,61,0,10,146.5,28,MIN,1,1,-1,14,9,1,0,11,12,1,0,9,13,0,1,0,-1,-1,18,7,0,1,12,13,0,3,11,13,2,0,19,8,2015,19/8/2015,1WASMIN19/8/2015
WAS,8/21/2015,2015,25,27,0,85,87,0,5,155,3,CHI,0,1,1,15,9,2,0,12,12,2,0,9,14,0,2,1,-1,1,15,11,0,1,11,15,0,1,15,11,0,1,21,8,2015,21/8/2015,1WASCHI21/8/2015
WAS,8/23/2015,2015,26,28,1,64,66,0,-2.5,156.5,-4.5,CHI,0,-1,-1,15,10,0,1,13,12,3,0,10,14,1,0,1,1,-1,16,11,1,0,11,16,0,2,16,11,1,0,23,8,2015,23/8/2015,2CHIWAS23/8/2015
WAS,8/28/2015,2015,27,29,1,71,63,0,-4.5,143.5,3.5,PHO,1,1,-1,15,11,0,2,13,13,0,1,10,15,0,1,0,-1,-1,17,11,2,0,11,17,0,1,10,18,1,0,28,8,2015,28/8/2015,2PHOWAS28/8/2015
WAS,8/30/2015,2015,28,29,0,59,69,0,-4.5,145,-14.5,SEA,0,-1,-1,16,11,1,0,14,13,1,0,10,16,0,2,1,1,-1,8,20,1,0,14,14,1,0,14,13,1,0,30,8,2015,30/8/2015,1WASSEA30/8/2015
WAS,9/2/2015,2015,29,31,0,53,73,0,3.5,142.5,-16.5,PHO,0,-1,-1,16,12,0,1,14,14,0,1,10,17,0,3,1,1,-1,17,13,0,2,11,19,0,3,10,20,0,2,2,9,2015,2/9/2015,1WASPHO2/9/2015
WAS,9/3/2015,2015,30,31,0,91,93,0,6.5,141.5,4.5,LA,0,1,1,16,13,0,2,14,15,0,2,10,18,0,4,1,-1,1,12,18,1,0,12,17,0,2,14,15,0,2,3,9,2015,3/9/2015,1WASLA3/9/2015
WAS,9/6/2015,2015,31,31,0,67,73,0,2.5,153.5,-3.5,ATL,0,-1,-1,16,14,0,3,15,15,1,0,11,18,1,0,1,1,-1,12,18,0,2,17,13,5,0,16,13,0,1,6,9,2015,6/9/2015,1WALVTL6/9/2015
WAS,9/8/2015,2015,32,32,1,76,72,1,-2,145.5,2,IND,1,1,1,16,15,0,4,15,16,0,1,11,19,0,1,0,-1,1,18,13,0,1,15,16,0,1,17,14,0,3,8,9,2015,8/9/2015,2INDWAS8/9/2015
WAS,9/11/2015,2015,33,33,0,82,55,0,4,142,31,NY,1,1,-1,17,15,1,0,16,16,1,0,12,19,1,0,0,-1,-1,23,9,2,0,22,10,0,1,14,18,0,1,11,9,2015,11/9/2015,1WASNY11/9/2015
WAS,9/13/2015,2015,34,34,1,71,73,0,-4,152,-6,ATL,0,-1,-1,18,15,2,0,17,16,2,0,12,20,0,1,1,1,-1,14,19,0,1,19,14,0,1,16,16,0,4,13,9,2015,13/9/2015,2ATLWAS13/9/2015
WAS,5/14/2016,2016,1,1,1,76,87,0,2.5,140.5,-8.5,NY,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,5,2016,14/5/2016,2NYWAS14/5/2016
WAS,5/18/2016,2016,2,3,1,77,87,0,-3.5,152,-13.5,DAL,0,-1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,18,5,2016,18/5/2016,2DALWAS18/5/2016
WAS,5/20/2016,2016,3,2,1,67,97,0,7,157.5,-23,LA,0,-1,1,0,2,0,2,0,2,0,2,2,0,2,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,20,5,2016,20/5/2016,2LAWAS20/5/2016
WAS,5/21/2016,2016,4,3,0,84,76,1,6,156.5,14,CON,1,1,1,0,3,0,3,0,3,0,3,3,0,3,0,0,-1,1,1,1,1,0,0,1,0,1,0,2,0,2,21,5,2016,21/5/2016,1WASCON21/5/2016
WAS,5/26/2016,2016,5,4,0,84,82,1,5,153.5,7,SEA,1,1,1,1,3,1,0,1,3,1,0,4,0,4,0,0,-1,1,1,2,0,1,2,1,2,0,1,2,0,2,26,5,2016,26/5/2016,1WASSEA26/5/2016
WAS,5/29/2016,2016,6,5,0,77,93,0,8,161.5,-8,PHO,0,-1,1,2,3,2,0,2,3,2,0,5,0,5,0,1,1,1,0,4,0,4,0,4,0,4,2,2,0,2,29,5,2016,29/5/2016,1WASPHO29/5/2016
WAS,6/1/2016,2016,7,7,1,78,86,0,4,163,-4,CHI,0,-1,1,2,4,0,1,2,4,0,1,6,0,6,0,1,1,1,2,4,1,0,2,4,1,0,4,2,3,0,1,6,2016,1/6/2016,2CHIWAS1/6/2016
WAS,6/3/2016,2016,8,8,0,72,98,0,11,162,-15,CHI,0,-1,1,2,5,0,2,2,5,0,2,7,0,7,0,1,1,1,3,4,2,0,3,4,2,0,5,2,4,0,3,6,2016,3/6/2016,1WASCHI3/6/2016
WAS,6/5/2016,2016,9,8,0,86,79,0,9,162,16,ATL,1,1,1,2,6,0,3,2,6,0,3,8,0,8,0,0,-1,1,6,1,5,0,5,2,0,1,3,4,0,2,5,6,2016,5/6/2016,1WALVTL5/6/2016
WAS,6/8/2016,2016,10,8,0,87,79,0,4,161.5,12,DAL,1,1,1,3,6,1,0,3,6,1,0,9,0,9,0,0,-1,1,3,4,0,3,2,5,0,4,5,2,0,1,8,6,2016,8/6/2016,1WASDAL8/6/2016
WAS,6/11/2016,2016,11,10,1,76,83,0,7.5,158.5,0.5,MIN,0,1,1,4,6,2,0,4,6,2,0,10,0,10,0,1,-1,1,9,0,9,0,6,3,1,0,4,5,2,0,11,6,2016,11/6/2016,2MINWAS11/6/2016
WAS,6/14/2016,2016,12,11,0,109,106,1,-2.5,161.5,0.5,CON,1,1,1,4,7,0,1,5,6,3,0,11,0,11,0,0,-1,1,2,8,0,1,5,4,2,0,5,5,1,0,14,6,2016,14/6/2016,1WASCON14/6/2016
WAS,6/18/2016,2016,13,12,1,95,65,0,-4,164.5,26,ATL,1,1,-1,5,7,1,0,6,6,4,0,12,0,12,0,0,-1,-1,8,3,2,0,6,5,1,0,7,4,4,0,18,6,2016,18/6/2016,2ATLWAS18/6/2016
WAS,6/22/2016,2016,14,14,1,76,62,0,-4.5,158,9.5,IND,1,1,-1,6,7,2,0,7,6,5,0,12,1,0,1,0,-1,-1,5,8,0,1,6,6,1,0,6,7,0,1,22,6,2016,22/6/2016,2INDWAS22/6/2016
WAS,6/24/2016,2016,15,14,1,79,91,0,-2.5,166.5,-14.5,PHO,0,-1,1,7,7,3,0,8,6,6,0,12,2,0,2,1,1,1,4,9,0,3,5,8,0,2,9,4,2,0,24,6,2016,24/6/2016,2PHOWAS24/6/2016
WAS,6/26/2016,2016,16,15,1,87,63,0,8,160.5,32,MIN,1,1,-1,7,8,0,1,8,7,0,1,13,2,1,0,0,-1,-1,13,1,0,1,9,5,0,1,7,7,1,0,26,6,2016,26/6/2016,2MINWAS26/6/2016
WAS,6/29/2016,2016,17,15,1,84,67,0,-9.5,153.5,7.5,LV,1,1,-1,8,8,1,0,9,7,1,0,13,3,0,1,0,-1,-1,3,11,1,0,8,5,4,0,7,7,0,1,29,6,2016,29/6/2016,2LVWAS29/6/2016
